Date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR
2000-06-16,0.9565,101.65,N/A,0.57494,36.045,7.4594,15.6466,0.6329,259.74,3.826,0.5712,0.4114,4.2355,20137,N/A,8.28,206.9448,42.313,1.5611,72.92,8.2485,N/A,N/A,587316,N/A,1.5724,N/A,1.4097,N/A,7.4567,N/A,N/A,1068.02,N/A,N/A,2.001,N/A,1.6518,N/A,6.5559
2000-06-15,0.9524,100.92,N/A,0.57468,36.122,7.4607,15.6466,0.6316,259.69,3.8086,0.5695,0.4109,4.2013,20022,N/A,8.236,206.9664,42.111,1.5648,72.72,8.224,N/A,N/A,584895,N/A,1.5855,N/A,1.4011,N/A,7.4227,N/A,N/A,1061.64,N/A,N/A,2.031,N/A,1.6406,N/A,6.6192
2000-06-14,0.9636,102.52,N/A,0.57511,36.045,7.462,15.6466,0.6402,259.74,3.8548,0.5756,0.4133,4.2405,20216,N/A,8.2185,206.9268,41.86,1.5651,72.85,8.2485,N/A,N/A,588876,N/A,1.5996,N/A,1.4168,N/A,7.5115,N/A,N/A,1073.98,N/A,N/A,2.0288,N/A,1.6591,N/A,6.7097
2000-06-13,0.9583,102.05,N/A,0.57491,36.085,7.4635,15.6466,0.633,259.85,3.8308,0.5726,0.4118,4.2206,20071,N/A,8.2895,206.8895,41.853,1.5628,72.19,8.284,N/A,N/A,586757,N/A,1.6075,N/A,1.4102,N/A,7.4652,N/A,N/A,1067.25,N/A,N/A,2.0255,N/A,1.6481,N/A,6.7091
2000-06-12,0.9527,101.55,N/A,0.57471,36.003,7.4652,15.6466,0.6303,259.5,3.8084,0.5703,0.4107,4.1917,19921,N/A,8.317,206.7203,42.013,1.5624,71.86,8.305,N/A,N/A,584390,N/A,1.6162,N/A,1.4058,N/A,7.4232,N/A,N/A,1060.41,N/A,N/A,2.0244,N/A,1.6411,N/A,6.708
2000-06-09,0.949,101.42,N/A,0.57481,36.048,7.4645,15.6466,0.631,259.54,3.8046,0.5701,0.4097,4.201,19817,N/A,8.3515,206.6757,42.264,1.5661,71.9,8.3245,N/A,N/A,582709,N/A,1.6196,N/A,1.3982,N/A,7.4145,N/A,N/A,1060.76,N/A,N/A,2.0271,N/A,1.641,N/A,6.6925
2000-06-08,0.9668,102.12,N/A,0.57494,36.26,7.4641,15.6466,0.6359,259.55,3.8705,0.5756,0.4142,4.2275,20235,N/A,8.357,206.4317,42.313,1.5664,72.3,8.3095,N/A,N/A,588484,N/A,1.6315,N/A,1.4271,N/A,7.543,N/A,N/A,1079.64,N/A,N/A,2.045,N/A,1.6658,N/A,6.7782
2000-06-07,0.9554,101,N/A,0.57484,36.122,7.4627,15.6466,0.6276,259.5,3.8244,0.5712,0.4103,4.1527,19899,N/A,8.3325,206.1311,42.354,1.5676,71.99,8.2715,N/A,N/A,584214,N/A,1.622,N/A,1.4093,N/A,7.4536,N/A,N/A,1064.68,N/A,N/A,2.0233,N/A,1.6485,N/A,6.6706
2000-06-06,0.9485,101.24,N/A,0.57442,36.002,7.4633,15.6466,0.6264,259.45,3.7894,0.5689,0.41,4.1415,19737,N/A,8.339,206.5496,42.555,1.574,71.52,8.279,N/A,N/A,580351,N/A,1.6287,N/A,1.4017,N/A,7.3836,N/A,N/A,1057.94,N/A,N/A,2.023,N/A,1.6333,N/A,6.5873
2000-06-05,0.9433,101.51,N/A,0.57435,35.998,7.464,15.6466,0.623,259.2,3.7718,0.5661,0.4086,4.0757,19597,N/A,8.328,206.0914,42.754,1.5734,70.94,8.287,N/A,N/A,578962,N/A,1.6164,N/A,1.3905,N/A,7.3491,N/A,N/A,1053.97,N/A,N/A,2.0068,N/A,1.6233,N/A,6.5324
2000-06-02,0.9355,101.62,N/A,0.57402,36.023,7.4636,15.6466,0.6251,259.4,3.7418,0.5654,0.4081,4.0808,19412,N/A,8.3615,206.0392,42.768,1.5729,70.64,8.312,N/A,N/A,575112,N/A,1.6295,N/A,1.3944,N/A,7.2912,N/A,N/A,1052.7,N/A,N/A,2.0375,N/A,1.6149,N/A,6.4942
2000-06-01,0.933,101.41,N/A,0.57389,36.093,7.4638,15.6466,0.624,259.29,3.732,0.5641,0.4075,4.0707,19339,N/A,8.356,205.9322,42.838,1.574,70.49,8.321,N/A,N/A,573973,N/A,1.6306,N/A,1.3958,N/A,7.2728,N/A,N/A,1056.91,N/A,N/A,2.0358,N/A,1.6164,N/A,6.531
2000-05-31,0.9303,99.9,N/A,0.57379,36.135,7.4631,15.6466,0.6225,259.23,3.7166,0.5616,0.4072,4.0875,19259,N/A,8.3845,205.5742,42.706,1.5716,70.42,8.305,N/A,N/A,572497,N/A,1.625,N/A,1.3982,N/A,7.2422,N/A,N/A,1049.84,N/A,N/A,2.0295,N/A,1.6135,N/A,6.4656
2000-05-30,0.9359,99.8,N/A,0.57405,36.23,7.4616,15.6466,0.6226,259.58,3.7456,0.5638,0.4076,4.143,19354,N/A,8.412,205.3724,42.944,1.5718,70.73,8.3425,N/A,N/A,574448,N/A,1.621,N/A,1.4065,N/A,7.2988,N/A,N/A,1064.51,N/A,N/A,2.035,N/A,1.6242,N/A,6.6393
2000-05-29,0.9262,99.32,N/A,0.57362,36.32,7.4597,15.6466,0.6223,259.98,3.7052,0.5601,0.4065,4.1725,19127,N/A,8.404,205.3533,42.95,1.5677,70.5,8.3075,N/A,N/A,570948,N/A,1.614,N/A,1.3915,N/A,7.2214,N/A,N/A,1054,N/A,N/A,2.021,N/A,1.6065,N/A,6.6001
2000-05-26,0.9143,98.22,N/A,0.57307,36.21,7.4585,15.6466,0.6209,259.87,3.6537,0.5547,0.4051,4.1476,18851,N/A,8.354,205.2678,42.95,1.5642,70.1,8.286,N/A,N/A,564699,N/A,1.6002,N/A,1.3733,N/A,7.1145,N/A,N/A,1038.46,N/A,N/A,2.0134,N/A,1.5816,N/A,6.5601
2000-05-25,0.8981,96.81,N/A,0.57254,36.243,7.457,15.6466,0.61,259.93,3.6035,0.5487,0.4009,4.0702,18506,N/A,8.3075,205.2835,42.975,1.5575,69.54,8.249,N/A,N/A,559597,N/A,1.581,N/A,1.36,N/A,7.0177,N/A,N/A,1017.94,N/A,N/A,1.9845,N/A,1.5601,N/A,6.4371
2000-05-24,0.9098,97.58,N/A,0.5729,36.322,7.4574,15.6466,0.6165,259.65,3.6426,0.5528,0.4037,4.1023,18704,N/A,8.332,205.2551,43.024,1.5641,69.83,8.2745,N/A,N/A,563317,N/A,1.5908,N/A,1.3714,N/A,7.0964,N/A,N/A,1031.93,N/A,N/A,2.0097,N/A,1.5806,N/A,6.4375
2000-05-23,0.9111,97.3,N/A,0.573,36.356,7.458,15.6466,0.6151,260,3.6423,0.5522,0.4039,4.1143,18728,N/A,8.3195,205.1433,43.04,1.5632,69.78,8.2665,N/A,N/A,563480,N/A,1.58,N/A,1.3616,N/A,7.0961,N/A,N/A,1032.91,N/A,N/A,1.9798,N/A,1.5792,N/A,6.446
2000-05-22,0.9,96.57,N/A,0.57241,36.388,7.4585,15.6466,0.605,259.64,3.5963,0.5467,0.4014,4.044,18489,N/A,8.302,205.1361,42.893,1.5527,69.21,8.2155,N/A,N/A,558735,N/A,1.5766,N/A,1.345,N/A,7.0069,N/A,N/A,1016.89,N/A,N/A,1.977,N/A,1.5565,N/A,6.3945
2000-05-19,0.8875,95.69,N/A,0.57241,36.489,7.458,15.6466,0.5988,259.44,3.5452,0.5414,0.3989,4.0196,18189,N/A,8.1585,205.1368,42.883,1.5512,68.78,8.1505,N/A,N/A,552729,N/A,1.557,N/A,1.3324,N/A,6.909,N/A,N/A,995.44,N/A,N/A,1.9596,N/A,1.5325,N/A,6.3679
2000-05-18,0.8942,97.6,N/A,0.57241,36.73,7.4592,15.6466,0.6039,258.89,3.5748,0.5461,0.4004,4.0058,18286,N/A,8.187,204.9174,43.056,1.5534,69.02,8.1565,N/A,N/A,554857,N/A,1.578,N/A,1.3443,N/A,6.9658,N/A,N/A,999.91,N/A,N/A,2.002,N/A,1.5511,N/A,6.4159
2000-05-17,0.8922,97.98,N/A,0.57241,36.667,7.4588,15.6466,0.5987,258.75,3.5681,0.5452,0.3991,4.0005,18200,N/A,8.18,204.9525,42.85,1.5488,68.94,8.154,N/A,N/A,554564,N/A,1.5723,N/A,1.3289,N/A,6.9527,N/A,N/A,995.12,N/A,N/A,1.9358,N/A,1.5471,N/A,6.3435
2000-05-16,0.9065,98.89,N/A,0.5728,36.79,7.4595,15.6466,0.6045,258.8,3.6294,0.5515,0.4016,4.002,18463,N/A,8.251,204.9302,42.955,1.5525,69.33,8.175,N/A,N/A,559437,N/A,1.576,N/A,1.3475,N/A,7.0696,N/A,N/A,1011.51,N/A,N/A,1.923,N/A,1.5705,N/A,6.4067
2000-05-15,0.9147,100.07,N/A,0.57313,36.862,7.4593,15.6466,0.6045,259.35,3.6593,0.5543,0.4026,4.0627,18605,N/A,8.27,204.9664,43,1.5554,69.55,8.199,N/A,N/A,562152,N/A,1.5936,N/A,1.3608,N/A,7.1276,N/A,N/A,1020.06,N/A,N/A,1.9281,N/A,1.5851,N/A,6.4349
2000-05-12,0.9029,98.01,N/A,0.57267,36.898,7.4568,15.6466,0.596,258.71,3.6175,0.5487,0.3996,4.042,18342,N/A,8.2375,204.7648,42.989,1.5528,69.22,8.1715,N/A,N/A,556722,N/A,1.5636,N/A,1.3431,N/A,7.0468,N/A,N/A,1008.07,N/A,N/A,1.8927,N/A,1.5603,N/A,6.4106
2000-05-11,0.9079,98.53,N/A,0.57284,37.062,7.4553,15.6466,0.6051,258.55,3.6382,0.5515,0.4015,4.0783,18409,N/A,8.23,204.8221,43.157,1.5559,69.61,8.224,N/A,N/A,558971,N/A,1.5765,N/A,1.3565,N/A,7.0861,N/A,N/A,1012.44,N/A,N/A,1.9164,N/A,1.5689,N/A,6.3553
2000-05-10,0.9107,99.13,N/A,0.57293,37.202,7.454,15.6466,0.5976,258.4,3.6371,0.551,0.4014,4.0382,18428,N/A,8.2055,204.7229,43.061,1.5604,69.42,8.1935,N/A,N/A,557994,N/A,1.5612,N/A,1.3593,N/A,7.0843,N/A,N/A,1008.73,N/A,N/A,1.894,N/A,1.5711,N/A,6.5115
2000-05-09,0.8978,98.25,N/A,0.5724,36.847,7.4529,15.6466,0.5847,258.35,3.5825,0.544,0.3981,4.0525,18140,N/A,8.1645,204.7247,42.675,1.5481,69.03,8.1495,N/A,N/A,552964,N/A,1.5545,N/A,1.3418,N/A,6.9785,N/A,N/A,993.77,N/A,N/A,1.8845,N/A,1.5467,N/A,6.3142
2000-05-08,0.8952,97.17,N/A,0.57241,36.612,7.4527,15.6466,0.5851,258.4,3.577,0.5428,0.3979,4.0995,18059,N/A,8.1415,204.4575,42.426,1.5494,68.92,8.1375,N/A,N/A,552122,N/A,1.5228,N/A,1.333,N/A,6.963,N/A,N/A,991.92,N/A,N/A,1.8427,N/A,1.5416,N/A,6.2163
2000-05-05,0.8984,97.21,N/A,0.57241,36.603,7.4525,15.6466,0.5838,258.33,3.5928,0.5441,0.3941,4.1733,17931,N/A,8.1465,204.5125,42.275,1.5467,68.58,8.125,N/A,N/A,552852,N/A,1.5156,N/A,1.3457,N/A,6.9939,N/A,N/A,997.51,N/A,N/A,1.8318,N/A,1.5463,N/A,6.194
2000-05-04,0.8947,97.35,N/A,0.57241,36.483,7.4535,15.6466,0.5818,258.36,3.5794,0.5429,0.3967,4.0852,18017,N/A,8.117,204.3251,42.064,1.5472,68.37,8.1055,N/A,N/A,551472,N/A,1.5155,N/A,1.336,N/A,6.9688,N/A,N/A,994.13,N/A,N/A,1.8252,N/A,1.5407,N/A,6.1193
2000-05-03,0.8913,97.46,N/A,0.57241,36.315,7.4532,15.6466,0.5711,258.26,3.5686,0.5406,0.3945,4.0028,17924,N/A,8.055,204.2583,41.664,1.5411,68.07,8.06,N/A,N/A,549852,N/A,1.5156,N/A,1.3252,N/A,6.9519,N/A,N/A,989.92,N/A,N/A,1.8212,N/A,1.5347,N/A,6.0858
2000-05-02,0.9116,99.15,N/A,0.57425,36.307,7.4546,15.6466,0.5827,258.21,3.644,0.5485,0.3991,4.0637,18318,N/A,8.1435,204.5862,41.589,1.5599,69.02,8.1385,N/A,N/A,556196,N/A,1.5558,N/A,1.3465,N/A,7.0968,N/A,N/A,1010.94,N/A,N/A,1.8744,N/A,1.5646,N/A,6.1656
2000-04-28,0.9085,97.48,N/A,0.5733,36.324,7.4551,15.6466,0.5794,258.45,3.6302,0.5452,0.3983,4.0607,18239,N/A,8.14,204.1857,41.574,1.571,68.57,8.1475,N/A,N/A,554105,N/A,1.5552,N/A,1.3457,N/A,7.0676,N/A,N/A,1006.94,N/A,N/A,1.8733,N/A,1.5482,N/A,6.222
2000-04-27,0.9163,97.57,N/A,0.57339,36.245,7.4557,15.6466,0.5827,258.23,3.6682,0.549,0.3992,3.96,18368,N/A,8.188,204.0227,41.567,1.5742,68.98,8.175,N/A,N/A,557248,N/A,1.5575,N/A,1.3543,N/A,7.1413,N/A,N/A,1017.71,N/A,N/A,1.8827,N/A,1.5646,N/A,6.2388
2000-04-26,0.9193,97.85,N/A,0.57333,36.24,7.4545,15.6466,0.5827,258.05,3.6795,0.5495,0.3997,3.9485,18371,N/A,8.1825,204.1176,41.534,1.5721,69.02,8.1535,N/A,N/A,558116,N/A,1.5608,N/A,1.3492,N/A,7.1613,N/A,N/A,1018.91,N/A,N/A,1.8871,N/A,1.5686,N/A,6.1915
2000-04-25,0.9302,98.15,N/A,0.57392,36.25,7.4537,15.6466,0.5896,258.02,3.7226,0.5538,0.402,3.9987,18564,N/A,8.243,204.1045,41.545,1.5712,69.31,8.163,N/A,N/A,561555,N/A,1.5637,N/A,1.3724,N/A,7.2451,N/A,N/A,1030.95,N/A,N/A,1.8743,N/A,1.5847,N/A,6.2649
2000-04-20,0.9376,98.37,N/A,0.57418,36.308,7.4541,15.6466,0.5934,258.08,3.7542,0.557,0.4033,4.0345,18621,N/A,8.2442,204.1264,41.523,1.5727,69.55,8.1655,N/A,N/A,562170,N/A,1.5795,N/A,1.3815,N/A,7.3072,N/A,N/A,1040.42,N/A,N/A,1.8907,N/A,1.592,N/A,6.2561
2000-04-19,0.9461,98.79,N/A,0.57445,36.348,7.4525,15.6466,0.5983,258.51,3.7944,0.5614,0.4046,4.0605,18748,N/A,8.263,204.0314,41.547,1.5748,69.95,8.1733,N/A,N/A,565701,N/A,1.584,N/A,1.3994,N/A,7.3823,N/A,N/A,1051.99,N/A,N/A,1.899,N/A,1.6109,N/A,6.2726
2000-04-18,0.9497,98.97,N/A,0.57458,36.421,7.45,15.6466,0.6003,259.15,3.8007,0.5623,0.4058,4.05,18801,N/A,8.297,204.1209,41.554,1.571,70.09,8.1775,N/A,N/A,566205,N/A,1.6006,N/A,1.4142,N/A,7.3974,N/A,N/A,1054.42,N/A,N/A,1.9203,N/A,1.6136,N/A,6.2823
2000-04-17,0.9573,99.4,N/A,0.57501,36.505,7.45,15.6466,0.6026,258.95,3.8371,0.5658,0.4066,4.0918,18917,N/A,8.3295,204.1564,41.554,1.5686,70.35,8.2075,N/A,N/A,568060,N/A,1.6168,N/A,1.4184,N/A,7.4673,N/A,N/A,1068.04,N/A,N/A,1.9297,N/A,1.635,N/A,6.3503
2000-04-14,0.954,100.86,N/A,0.57478,36.442,7.45,15.6466,0.6016,257.87,3.8181,0.5657,0.4065,3.9917,18835,N/A,8.2965,204.2836,41.54,1.5737,70.22,8.149,N/A,N/A,565766,N/A,1.5999,N/A,1.4063,N/A,7.4317,N/A,N/A,1060.27,N/A,N/A,1.9201,N/A,1.6293,N/A,6.278
2000-04-13,0.9537,101.09,N/A,0.57484,36.472,7.4497,15.6466,0.5999,257.94,3.8181,0.5657,0.4063,3.9723,18803,N/A,8.2895,204.2289,41.518,1.5738,70.15,8.148,N/A,N/A,565928,N/A,1.5916,N/A,1.3931,N/A,7.4316,N/A,N/A,1055.88,N/A,N/A,1.9109,N/A,1.637,N/A,6.2801
2000-04-12,0.9576,101.11,N/A,0.57491,36.455,7.4483,15.6466,0.6038,258.25,3.8299,0.5672,0.4073,3.9357,18836,N/A,8.2915,204.1174,41.521,1.5745,70.46,8.1585,N/A,N/A,566768,N/A,1.6078,N/A,1.4018,N/A,7.4543,N/A,N/A,1060.44,N/A,N/A,1.9231,N/A,1.6446,N/A,6.2747
2000-04-11,0.9594,102.61,N/A,0.57511,36.39,7.4485,15.6466,0.6055,258.32,3.8403,0.5689,0.4076,3.985,18845,N/A,8.268,203.8525,41.536,1.5718,70.63,8.1765,N/A,N/A,566729,N/A,1.6099,N/A,1.4017,N/A,7.4738,N/A,N/A,1065.14,N/A,N/A,1.9236,N/A,1.6509,N/A,6.3215
2000-04-10,0.959,101.92,N/A,0.57491,36.218,7.4485,15.6466,0.6064,258.25,3.8329,0.5669,0.4079,3.9748,18811,N/A,8.277,203.6286,41.539,1.5731,70.51,8.1465,N/A,N/A,565859,N/A,1.6025,N/A,1.3989,N/A,7.4606,N/A,N/A,1062.8,N/A,N/A,1.928,N/A,1.6467,N/A,6.2671
2000-04-07,0.9564,100.71,N/A,0.57498,36.246,7.4486,15.6466,0.6047,259.14,3.8301,0.5663,0.407,3.9916,18736,N/A,8.2728,203.5895,41.561,1.5727,70.48,8.127,N/A,N/A,564452,N/A,1.6043,N/A,1.3917,N/A,7.4544,N/A,N/A,1059.87,N/A,N/A,1.9288,N/A,1.6398,N/A,6.2876
2000-04-06,0.9625,101.04,N/A,0.57504,36.29,7.4485,15.6466,0.6075,258.93,3.8479,0.5689,0.4085,4.0363,18820,N/A,8.3015,203.5447,41.644,1.5725,70.58,8.133,N/A,N/A,566115,N/A,1.5962,N/A,1.3946,N/A,7.4887,N/A,N/A,1069.37,N/A,N/A,1.9208,N/A,1.6474,N/A,6.3352
2000-04-05,0.9673,101.71,N/A,0.57521,36.283,7.4483,15.6466,0.6088,258.91,3.8665,0.5714,0.4091,4.0707,18887,N/A,8.329,203.3895,41.665,1.5732,70.75,8.157,N/A,N/A,567142,N/A,1.5954,N/A,1.4078,N/A,7.5251,N/A,N/A,1077.54,N/A,N/A,1.9321,N/A,1.6586,N/A,6.3808
2000-04-04,0.9538,100.74,N/A,0.57468,36.183,7.4473,15.6466,0.5971,258.49,3.8188,0.5662,0.4056,4,18612,N/A,8.3005,203.4848,41.693,1.5817,70.28,8.1145,N/A,N/A,563107,N/A,1.5809,N/A,1.3842,N/A,7.4318,N/A,N/A,1062.64,N/A,N/A,1.9107,N/A,1.6399,N/A,6.2402
2000-04-03,0.9564,100.27,N/A,0.57471,36.2,7.4462,15.6466,0.6,258.47,3.8196,0.5656,0.4069,3.9543,18650,N/A,8.295,203.3599,41.647,1.5886,70.28,8.109,N/A,N/A,563100,N/A,1.5741,N/A,1.3873,N/A,7.4337,N/A,N/A,1062.15,N/A,N/A,1.9189,N/A,1.6398,N/A,6.2812
2000-03-31,0.9553,98.53,N/A,0.57478,36.223,7.446,15.6466,0.5985,258.38,3.8207,0.5651,0.4062,3.9632,18615,N/A,8.2825,203.3382,41.688,1.5907,70.35,8.0885,N/A,N/A,561798,N/A,1.5811,N/A,1.3879,N/A,7.4357,N/A,N/A,1056.06,N/A,N/A,1.9328,N/A,1.6354,N/A,6.2873
2000-03-30,0.9555,100.35,N/A,0.57491,35.862,7.4462,15.6466,0.601,258.01,3.8201,0.5672,0.4066,3.9228,18591,N/A,8.25,203.3224,41.534,1.5909,70.43,8.0815,N/A,N/A,561279,N/A,1.5611,N/A,1.3922,N/A,7.4356,N/A,N/A,1057.3,N/A,N/A,1.9141,N/A,1.6418,N/A,6.2886
2000-03-29,0.9568,100.77,N/A,0.57484,35.569,7.4464,15.6466,0.6032,257.97,3.8288,0.5684,0.4104,3.9095,18739,N/A,8.2455,203.3242,41.515,1.5896,70.69,8.0625,N/A,N/A,562103,N/A,1.5735,N/A,1.3935,N/A,7.4507,N/A,N/A,1061.5,N/A,N/A,1.9175,N/A,1.6415,N/A,6.2706
2000-03-28,0.9647,102.59,N/A,0.57524,35.677,7.4466,15.6466,0.6088,257.64,3.8606,0.5709,0.4087,3.9078,18725,N/A,8.271,203.1294,41.525,1.5904,70.94,8.081,N/A,N/A,564220,N/A,1.5721,N/A,1.406,N/A,7.5112,N/A,N/A,1073.16,N/A,N/A,1.919,N/A,1.656,N/A,6.2537
2000-03-27,0.9712,103.77,N/A,0.57551,35.678,7.4466,15.6466,0.6087,257,3.8867,0.5746,0.4092,3.9132,18824,N/A,8.34,203.0816,41.625,1.5908,71.15,8.127,N/A,N/A,565967,N/A,1.5818,N/A,1.4207,N/A,7.5626,N/A,N/A,1080.35,N/A,N/A,1.9547,N/A,1.6651,N/A,6.2822
2000-03-24,0.9715,104.09,N/A,0.57537,35.678,7.4469,15.6466,0.6115,257.44,3.8887,0.5762,0.4097,3.914,18813,N/A,8.375,202.8925,41.636,1.5936,71.29,8.13,N/A,N/A,565189,N/A,1.6005,N/A,1.4238,N/A,7.5651,N/A,N/A,1077.51,N/A,N/A,1.9921,N/A,1.6683,N/A,6.2924
2000-03-23,0.9656,103.88,N/A,0.57508,35.559,7.4469,15.6466,0.6104,257.21,3.8487,0.5715,0.4101,3.9125,18688,N/A,8.3725,202.9631,41.605,1.6045,71.15,8.106,N/A,N/A,561481,N/A,1.5968,N/A,1.4203,N/A,7.4892,N/A,N/A,1067.58,N/A,N/A,1.9811,N/A,1.646,N/A,6.2595
2000-03-22,0.9603,102.88,N/A,0.57501,35.562,7.4469,15.6466,0.6125,256.85,3.8416,0.5715,0.4089,3.9003,18551,N/A,8.364,202.9277,41.69,1.6095,71.2,8.1475,N/A,N/A,560237,N/A,1.5817,N/A,1.4106,N/A,7.4738,N/A,N/A,1068.35,N/A,N/A,1.97,N/A,1.6475,N/A,6.1987
2000-03-21,0.9701,103.46,N/A,0.57544,35.583,7.4469,15.6466,0.6176,257.07,3.8823,0.5766,0.4106,3.9247,18687,N/A,8.3925,202.812,41.67,1.6116,71.32,8.166,N/A,N/A,563138,N/A,1.5929,N/A,1.4259,N/A,7.5536,N/A,N/A,1082.8,N/A,N/A,1.9891,N/A,1.6681,N/A,6.2879
2000-03-20,0.9715,103.71,N/A,0.57544,35.558,7.4467,15.6466,0.6201,256,3.8862,0.577,0.4111,3.9478,18699,N/A,8.4225,202.8925,41.614,1.6126,71.39,8.1705,N/A,N/A,563311,N/A,1.6038,N/A,1.4282,N/A,7.562,N/A,N/A,1085.95,N/A,N/A,2.0124,N/A,1.6707,N/A,6.3045
2000-03-17,0.9672,102.31,N/A,0.57531,35.563,7.4457,15.6466,0.6146,256.94,3.8688,0.5742,0.4099,3.942,18638,N/A,8.417,202.7977,41.681,1.6126,71.14,8.154,N/A,N/A,559482,N/A,1.5881,N/A,1.4277,N/A,7.528,N/A,N/A,1080.38,N/A,N/A,1.9922,N/A,1.6579,N/A,6.2568
2000-03-16,0.9663,101.73,N/A,0.57534,35.559,7.4465,15.6466,0.6155,256.99,3.8731,0.5736,0.4095,3.944,18580,N/A,8.4325,202.6292,41.596,1.6112,71.18,8.1585,N/A,N/A,560206,N/A,1.5753,N/A,1.417,N/A,7.5372,N/A,N/A,1081.58,N/A,N/A,1.974,N/A,1.6577,N/A,6.2471
2000-03-15,0.9647,101.74,N/A,0.57521,35.58,7.4475,15.6466,0.614,257.4,3.8569,0.5722,0.4096,3.9485,18488,N/A,8.415,202.7176,41.537,1.6115,71.12,8.14,N/A,N/A,558094,N/A,1.5737,N/A,1.4142,N/A,7.5088,N/A,N/A,1078.59,N/A,N/A,1.9789,N/A,1.651,N/A,6.2426
2000-03-14,0.962,100.93,N/A,0.57511,35.547,7.4501,15.6466,0.6123,257.41,3.8472,0.5711,0.409,3.9455,18398,N/A,8.398,202.6835,41.573,1.6114,71,8.121,N/A,N/A,557604,N/A,1.5631,N/A,1.4054,N/A,7.487,N/A,N/A,1075.58,N/A,N/A,1.9589,N/A,1.6437,N/A,6.1794
2000-03-13,0.9716,102.23,N/A,0.5759,35.55,7.4504,15.6466,0.6146,257.24,3.8834,0.575,0.4105,3.9755,18548,N/A,8.421,202.5578,41.603,1.6108,71.27,8.1205,N/A,N/A,560604,N/A,1.5819,N/A,1.4166,N/A,7.5557,N/A,N/A,1087.47,N/A,N/A,1.9756,N/A,1.6574,N/A,6.262
2000-03-10,0.9613,102.27,N/A,0.5752,35.536,7.4489,15.6466,0.6095,256.96,3.8436,0.5718,0.4086,3.9433,18347,N/A,8.4415,202.4983,41.616,1.6078,70.89,8.0995,N/A,N/A,555534,N/A,1.5658,N/A,1.3981,N/A,7.4788,N/A,N/A,1075.6,N/A,N/A,1.9422,N/A,1.6368,N/A,6.1283
2000-03-09,0.9616,102.44,N/A,0.5751,35.57,7.4481,15.6466,0.6086,256.83,3.8475,0.5723,0.4082,3.9622,18352,N/A,8.448,202.4917,41.569,1.6061,71.05,8.1175,N/A,N/A,555868,N/A,1.5702,N/A,1.402,N/A,7.4843,N/A,N/A,1079.21,N/A,N/A,1.9593,N/A,1.6456,N/A,6.2071
2000-03-08,0.9543,102.24,N/A,0.57484,35.51,7.4472,15.6466,0.6043,256.64,3.8175,0.5696,0.4069,3.9556,18199,N/A,8.431,202.4414,41.525,1.6061,70.98,8.085,N/A,N/A,552491,N/A,1.5721,N/A,1.3917,N/A,7.4258,N/A,N/A,1067.62,N/A,N/A,1.9618,N/A,1.6356,N/A,6.2036
2000-03-07,0.9593,103,N/A,0.57497,35.558,7.4472,15.6466,0.6096,256.61,3.8386,0.5707,0.4083,3.9625,18278,N/A,8.4345,202.4669,41.581,1.6083,71.08,8.084,N/A,N/A,554169,N/A,1.5879,N/A,1.3939,N/A,7.4673,N/A,N/A,1073.19,N/A,N/A,1.9841,N/A,1.6515,N/A,6.2527
2000-03-06,0.964,103.47,N/A,0.5752,35.537,7.4474,15.6466,0.6111,256.57,3.8606,0.5743,0.4087,3.9625,18331,N/A,8.4425,202.4238,41.637,1.6072,71.19,8.0765,N/A,N/A,555831,N/A,1.596,N/A,1.3976,N/A,7.5089,N/A,N/A,1079.92,N/A,N/A,1.9797,N/A,1.6649,N/A,6.2474
2000-03-03,0.9659,104.17,N/A,0.57524,35.62,7.4484,15.6466,0.6117,256.55,3.8646,0.5751,0.4091,3.9845,18315,N/A,8.47,202.4165,41.793,1.6063,70.89,8.084,N/A,N/A,555147,N/A,1.5913,N/A,1.4051,N/A,7.517,N/A,N/A,1081.76,N/A,N/A,1.9787,N/A,1.6645,N/A,6.2523
2000-03-02,0.9725,104.38,N/A,0.5754,35.703,7.4479,15.6466,0.614,256.55,3.8922,0.578,0.4102,4.0007,18425,N/A,8.4415,202.3371,41.825,1.6075,71.15,8.07,N/A,N/A,557129,N/A,1.5952,N/A,1.4123,N/A,7.5697,N/A,N/A,1089.13,N/A,N/A,1.9853,N/A,1.6702,N/A,6.1929
2000-03-01,0.9667,104.65,N/A,0.57537,35.63,7.4474,15.6466,0.6123,256.49,3.8671,0.5767,0.4095,4.0148,18290,N/A,8.425,202.1974,41.879,1.6066,70.9,8.0825,N/A,N/A,553835,N/A,1.597,N/A,1.3968,N/A,7.5211,N/A,N/A,1090.1,N/A,N/A,1.9975,N/A,1.661,N/A,6.141
2000-02-29,0.9714,106.81,N/A,0.57557,35.585,7.4475,15.6466,0.6134,256.81,3.8845,0.5794,0.41,4.0335,18350,N/A,8.432,202.1961,41.929,1.6067,71.2,8.0805,N/A,N/A,556017,N/A,1.5795,N/A,1.4097,N/A,7.559,N/A,N/A,1098.59,N/A,N/A,1.9986,N/A,1.674,N/A,6.1684
